Tppt,Vendor_ID,Vendor_Name,Route,Shipping_Type,Shipping_Type_Name,Kapasitas,OA,Source,Destination
3003,20045405,PT Dhano Putra Transport,R00455,MF,Truck 30 M3,30,"1,693,218",PTB,TM LENTENG AGUNG-7106
3003,20004621,"Putra Sae, UD",R00455,MF,Truck 30 M3,30,"1,700,064",PTB,TM LENTENG AGUNG-7106
3003,20005043,CV SANTIKA MANDIRI,R00455,MF,Truck 30 M3,30,"1,850,000",PTB,TM LENTENG AGUNG-7106
3003,20045876,PT Serasi Logistic Indonesia,R00455,MF,Truck 30 M3,30,"1,947,500",PTB,TM LENTENG AGUNG-7106
3003,20005736,PT Bintang Baru Raya,R00455,MF,Truck 30 M3,30,"2,000,000",PTB,TM LENTENG AGUNG-7106
3003,20003932,"Mustika Candra, -",R00455,MF,Truck 30 M3,30,"2,100,000",PTB,TM LENTENG AGUNG-7106
3003,20000939,Box Garuda,R00455,MF,Truck 30 M3,30,"2,120,400",PTB,TM LENTENG AGUNG-7106
3003,20011057,CV SANTOSA JAYA ABADI,R00455,MF,Truck 30 M3,30,"2,150,000",PTB,TM LENTENG AGUNG-7106
3003,20011982,PT Pos Logistik Indonesia,R00455,MF,Truck 30 M3,30,"2,500,000",PTB,TM LENTENG AGUNG-7106
3003,20011057,CV SANTOSA JAYA ABADI,R00455,MG,Truck 35 M3,35,"2,275,000",PTB,TM LENTENG AGUNG-7106
3003,20005043,CV SANTIKA MANDIRI,R00455,MH,Truck 40 M3,40,"2,200,000",PTB,TM LENTENG AGUNG-7106
3003,20005043,CV SANTIKA MANDIRI,R00455,MI,Truck 45 M3,45,"2,450,000",PTB,TM LENTENG AGUNG-7106
3003,20002883,"Karya Total Mandiri, PT",R00456,M4,Truck 20 M3,20,"1,500,000",PTB,TM CIPINANG-7106
3003,20005043,CV SANTIKA MANDIRI,R00456,ME,Truck 25 M3,25,"1,650,000",PTB,TM CIPINANG-7106
3003,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00456,ME,Truck 25 M3,25,"1,650,000",PTB,TM CIPINANG-7106
3003,20011057,CV SANTOSA JAYA ABADI,R00456,ME,Truck 25 M3,25,"1,700,000",PTB,TM CIPINANG-7106
3003,20013166,PT MITRA TOTAL PERSADA,R00456,ME,Truck 25 M3,25,"1,850,000",PTB,TM CIPINANG-7106
3003,20003145,PT LANCAR CENTRAL LOGISTIC,R00456,ME,Truck 25 M3,25,"1,927,000",PTB,TM CIPINANG-7106
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00456,ME,Truck 25 M3,25,"2,750,000",PTB,TM CIPINANG-7106
3003,20005757,"Sumber Sari Manis (Ssm), PD",R00456,MF,Truck 30 M3,30,"1,673,840",PTB,TM CIPINANG-7106
3003,20009128,PT Sinar Guna Lestari,R00456,MF,Truck 30 M3,30,"1,673,840",PTB,TM CIPINANG-7106
3003,20045405,PT Dhano Putra Transport,R00456,MF,Truck 30 M3,30,"1,693,218",PTB,TM CIPINANG-7106
3003,20004621,"Putra Sae, UD",R00456,MF,Truck 30 M3,30,"1,700,064",PTB,TM CIPINANG-7106
3003,20005043,CV SANTIKA MANDIRI,R00456,MF,Truck 30 M3,30,"1,850,000",PTB,TM CIPINANG-7106
3003,20045876,PT Serasi Logistic Indonesia,R00456,MF,Truck 30 M3,30,"1,947,500",PTB,TM CIPINANG-7106
3003,20000939,Box Garuda,R00456,MF,Truck 30 M3,30,"1,949,300",PTB,TM CIPINANG-7106
3003,20005736,PT Bintang Baru Raya,R00456,MF,Truck 30 M3,30,"2,000,000",PTB,TM CIPINANG-7106
3003,20011057,CV SANTOSA JAYA ABADI,R00456,MF,Truck 30 M3,30,"2,075,000",PTB,TM CIPINANG-7106
3003,20003932,"Mustika Candra, -",R00456,MF,Truck 30 M3,30,"2,100,000",PTB,TM CIPINANG-7106
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00456,MF,Truck 30 M3,30,"4,075,000",PTB,TM CIPINANG-7106
3003,20011057,CV SANTOSA JAYA ABADI,R00456,MG,Truck 35 M3,35,"2,100,000",PTB,TM CIPINANG-7106
3003,20003145,PT LANCAR CENTRAL LOGISTIC,R00456,MG,Truck 35 M3,35,"2,500,000",PTB,TM CIPINANG-7106
3003,20005043,CV SANTIKA MANDIRI,R00456,MH,Truck 40 M3,40,"2,400,000",PTB,TM CIPINANG-7106
3003,20009128,PT Sinar Guna Lestari,R00456,MH,Truck 40 M3,40,"2,500,000",PTB,TM CIPINANG-7106
3003,20003145,PT LANCAR CENTRAL LOGISTIC,R00456,MH,Truck 40 M3,40,"2,820,000",PTB,TM CIPINANG-7106
3003,20005043,CV SANTIKA MANDIRI,R00456,MI,Truck 45 M3,45,"2,600,000",PTB,TM CIPINANG-7106
3003,20002883,"Karya Total Mandiri, PT",R00457,M4,Truck 20 M3,20,"1,500,000",PTB,TM DURI KOSAMBI-7106
3003,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00457,ME,Truck 25 M3,25,"1,650,000",PTB,TM DURI KOSAMBI-7106
3003,20013166,PT MITRA TOTAL PERSADA,R00457,ME,Truck 25 M3,25,"1,850,000",PTB,TM DURI KOSAMBI-7106
3003,20015143,PT ZEN INDOTAMA LOGISTIK,R00457,ME,Truck 25 M3,25,"2,000,000",PTB,TM DURI KOSAMBI-7106
3003,20011057,CV SANTOSA JAYA ABADI,R00457,ME,Truck 25 M3,25,"2,100,000",PTB,TM DURI KOSAMBI-7106
3003,20045405,PT Dhano Putra Transport,R00457,MF,Truck 30 M3,30,"1,673,840",PTB,TM DURI KOSAMBI-7106
3003,20004621,"Putra Sae, UD",R00457,MF,Truck 30 M3,30,"1,700,064",PTB,TM DURI KOSAMBI-7106
3003,20009128,PT Sinar Guna Lestari,R00457,MF,Truck 30 M3,30,"1,729,630",PTB,TM DURI KOSAMBI-7106
3003,20005043,CV SANTIKA MANDIRI,R00457,MF,Truck 30 M3,30,"1,850,000",PTB,TM DURI KOSAMBI-7106
3003,20045876,PT Serasi Logistic Indonesia,R00457,MF,Truck 30 M3,30,"1,947,500",PTB,TM DURI KOSAMBI-7106
3003,20000939,Box Garuda,R00457,MF,Truck 30 M3,30,"1,999,000",PTB,TM DURI KOSAMBI-7106
3003,20003932,"Mustika Candra, -",R00457,MF,Truck 30 M3,30,"2,000,000",PTB,TM DURI KOSAMBI-7106
3003,20005736,PT Bintang Baru Raya,R00457,MF,Truck 30 M3,30,"2,000,000",PTB,TM DURI KOSAMBI-7106
3003,20011057,CV SANTOSA JAYA ABADI,R00457,MF,Truck 30 M3,30,"2,150,000",PTB,TM DURI KOSAMBI-7106
3003,20011057,CV SANTOSA JAYA ABADI,R00457,MG,Truck 35 M3,35,"2,200,000",PTB,TM DURI KOSAMBI-7106
3003,20003145,PT LANCAR CENTRAL LOGISTIC,R00457,MG,Truck 35 M3,35,"2,700,000",PTB,TM DURI KOSAMBI-7106
3003,20005043,CV SANTIKA MANDIRI,R00457,MH,Truck 40 M3,40,"2,100,000",PTB,TM DURI KOSAMBI-7106
3003,20009128,PT Sinar Guna Lestari,R00457,MH,Truck 40 M3,40,"2,200,000",PTB,TM DURI KOSAMBI-7106
3003,20011057,CV SANTOSA JAYA ABADI,R00457,MH,Truck 40 M3,40,"2,400,000",PTB,TM DURI KOSAMBI-7106
3003,20045405,PT Dhano Putra Transport,R00457,MH,Truck 40 M3,40,"2,419,380",PTB,TM DURI KOSAMBI-7106
3003,20005043,CV SANTIKA MANDIRI,R00457,MI,Truck 45 M3,45,"2,350,000",PTB,TM DURI KOSAMBI-7106
3003,20009128,PT Sinar Guna Lestari,R00457,MI,Truck 45 M3,45,"2,700,000",PTB,TM DURI KOSAMBI-7106
3003,20010147,PT JAYA PRATAMA PERKASA,R00457,MI,Truck 45 M3,45,"3,000,000",PTB,TM DURI KOSAMBI-7106
3003,20015144,PT BHAKTI ABADI SEJAHTERA,R00457,MI,Truck 45 M3,45,"3,600,000",PTB,TM DURI KOSAMBI-7106
3003,20004205,"Panthera Biru Indonesia, PT",R00457,MJ,Truck 50 M3,50,"2,600,000",PTB,TM DURI KOSAMBI-7106
3003,20010890,PT Hiba Logistik,R00457,MJ,Truck 50 M3,50,"2,843,056",PTB,TM DURI KOSAMBI-7106
3003,20010547,PT Catur Global Logistik,R00457,MJ,Truck 50 M3,50,"3,000,000",PTB,TM DURI KOSAMBI-7106
3003,20009128,PT Sinar Guna Lestari,R00457,MJ,Truck 50 M3,50,"3,010,000",PTB,TM DURI KOSAMBI-7106
3003,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00457,MJ,Truck 50 M3,50,"3,049,980",PTB,TM DURI KOSAMBI-7106
3003,20010147,PT JAYA PRATAMA PERKASA,R00457,MJ,Truck 50 M3,50,"3,500,000",PTB,TM DURI KOSAMBI-7106
3003,20002883,"Karya Total Mandiri, PT",R00458,M4,Truck 20 M3,20,"1,500,000",PTB,TM CAKUNG-7106
3003,20003932,"Mustika Candra, -",R00459,MG,Truck 35 M3,35,"9,311,625",PTB,TM JAMBI-7103
3003,20045405,PT Dhano Putra Transport,R00459,MG,Truck 35 M3,35,"9,311,625",PTB,TM JAMBI-7103
3003,20003932,"Mustika Candra, -",R00459,MH,Truck 40 M3,40,"10,985,625",PTB,TM JAMBI-7103
3003,20045405,PT Dhano Putra Transport,R00459,MH,Truck 40 M3,40,"10,985,625",PTB,TM JAMBI-7103
3003,20014588,"Seino Indomobil Logistics, PT",R00459,MI,Truck 45 M3,45,"19,030,000",PTB,TM JAMBI-7103
3003,20002883,"Karya Total Mandiri, PT",R00460,M4,Truck 20 M3,20,"1,500,000",PTB,TM JATIBARANG-7110
3003,20011057,CV SANTOSA JAYA ABADI,R00460,MC,Truck 15 M3,15,"1,316,000",PTB,TM JATIBARANG-7110
3003,20005043,CV SANTIKA MANDIRI,R00460,ME,Truck 25 M3,25,"1,400,000",PTB,TM JATIBARANG-7110
3003,20013166,PT MITRA TOTAL PERSADA,R00460,ME,Truck 25 M3,25,"1,700,000",PTB,TM JATIBARANG-7110
3003,20000939,Box Garuda,R00460,MF,Truck 30 M3,30,"1,331,500",PTB,TM JATIBARANG-7110
3003,20000666,CV BAHAGIA JAYA,R00460,MF,Truck 30 M3,30,"1,700,000",PTB,TM JATIBARANG-7110
3003,20002280,Himalaya,R00460,MF,Truck 30 M3,30,"1,700,000",PTB,TM JATIBARANG-7110
3003,20012860,PT Citra Karya Putra Transportasi,R00460,MF,Truck 30 M3,30,"1,700,000",PTB,TM JATIBARANG-7110
3003,20045405,PT Dhano Putra Transport,R00460,MF,Truck 30 M3,30,"1,700,000",PTB,TM JATIBARANG-7110
3003,20045876,PT Serasi Logistic Indonesia,R00460,MF,Truck 30 M3,30,"1,765,000",PTB,TM JATIBARANG-7110
3003,20012860,PT Citra Karya Putra Transportasi,R00460,MG,Truck 35 M3,35,"2,000,000",PTB,TM JATIBARANG-7110
3003,20013800,"Andri Jaya, UD",R00460,MH,Truck 40 M3,40,"2,150,000",PTB,TM JATIBARANG-7110
3003,20000666,CV BAHAGIA JAYA,R00460,MH,Truck 40 M3,40,"2,200,000",PTB,TM JATIBARANG-7110
3003,20012860,PT Citra Karya Putra Transportasi,R00460,MI,Truck 45 M3,45,"2,000,000",PTB,TM JATIBARANG-7110
3003,20004205,"Panthera Biru Indonesia, PT",R00460,MJ,Truck 50 M3,50,"2,700,000",PTB,TM JATIBARANG-7110
3003,20010890,PT Hiba Logistik,R00460,MJ,Truck 50 M3,50,"2,700,000",PTB,TM JATIBARANG-7110
3003,20013800,"Andri Jaya, UD",R00460,MJ,Truck 50 M3,50,"2,800,000",PTB,TM JATIBARANG-7110
3003,20045876,PT Serasi Logistic Indonesia,R00460,MJ,Truck 50 M3,50,"2,800,000",PTB,TM JATIBARANG-7110
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00461,M4,Truck 20 M3,20,"1,200,000",PTB,TM JEPARA-7111
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00461,ME,Truck 25 M3,25,"1,300,000",PTB,TM JEPARA-7111
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00461,MF,Truck 30 M3,30,"1,900,000",PTB,TM JEPARA-7111
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00461,MI,Truck 45 M3,45,"2,300,000",PTB,TM JEPARA-7111
3003,20011407,PT Pelayaran Samasagung Tunggal Per,R00464,C1,Container 20 FT,29,"11,977,273",PTB,TM KENDARI-7115
3003,20006254,PT Transporindo Agung Sejahtera,R00464,C1,Container 20 FT,29,"12,950,000",PTB,TM KENDARI-7115
3003,20005055,PT Sarijasa Transutama,R00464,C1,Container 20 FT,29,"13,550,000",PTB,TM KENDARI-7115
3003,20003657,"Mitra Intertrans Forwarding - S, PT",R00464,C1,Container 20 FT,29,"13,800,000",PTB,TM KENDARI-7115
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00464,C1,Container 20 FT,29,"14,187,949",PTB,TM KENDARI-7115
3003,20006024,PT TANTO INTIM LINE,R00464,C1,Container 20 FT,29,"14,550,000",PTB,TM KENDARI-7115
3003,20011670,PT Global Logistic,R00464,C1,Container 20 FT,29,"14,900,000",PTB,TM KENDARI-7115
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00464,C3,Container 40 FT HC,69,"25,670,663",PTB,TM KENDARI-7115
3003,20005055,PT Sarijasa Transutama,R00464,C3,Container 40 FT HC,69,"26,100,000",PTB,TM KENDARI-7115
3003,20006024,PT TANTO INTIM LINE,R00464,C3,Container 40 FT HC,69,"26,300,000",PTB,TM KENDARI-7115
3003,20014588,"Seino Indomobil Logistics, PT",R00466,MI,Truck 45 M3,45,"15,360,000",PTB,TM KOTABUMI-7104
3003,20003657,"Mitra Intertrans Forwarding - S, PT",R00467,C1,Container 20 FT,29,"17,300,000",PTB,TM KOTAMOBAGU-7116
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00467,C1,Container 20 FT,29,"17,844,970",PTB,TM KOTAMOBAGU-7116
3003,20006024,PT TANTO INTIM LINE,R00467,C1,Container 20 FT,29,"18,800,000",PTB,TM KOTAMOBAGU-7116
3003,20006254,PT Transporindo Agung Sejahtera,R00467,C1,Container 20 FT,29,"19,900,000",PTB,TM KOTAMOBAGU-7116
3003,20011670,PT Global Logistic,R00467,C1,Container 20 FT,29,"20,050,000",PTB,TM KOTAMOBAGU-7116
3003,20005055,PT Sarijasa Transutama,R00467,C1,Container 20 FT,29,"21,130,000",PTB,TM KOTAMOBAGU-7116
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00467,C3,Container 40 FT HC,69,"30,811,139",PTB,TM KOTAMOBAGU-7116
3003,20005055,PT Sarijasa Transutama,R00467,C3,Container 40 FT HC,69,"36,300,000",PTB,TM KOTAMOBAGU-7116
3003,20002883,"Karya Total Mandiri, PT",R00469,M4,Truck 20 M3,20,"4,250,000",PTB,TM LAMPUNG-7104
3003,20003932,"Mustika Candra, -",R00469,MG,Truck 35 M3,35,"4,857,278",PTB,TM LAMPUNG-7104
3003,20045405,PT Dhano Putra Transport,R00469,MG,Truck 35 M3,35,"4,857,278",PTB,TM LAMPUNG-7104
3003,20003932,"Mustika Candra, -",R00469,MH,Truck 40 M3,40,"5,768,018",PTB,TM LAMPUNG-7104
3003,20045405,PT Dhano Putra Transport,R00469,MH,Truck 40 M3,40,"5,768,018",PTB,TM LAMPUNG-7104
3003,20014588,"Seino Indomobil Logistics, PT",R00469,MI,Truck 45 M3,45,"15,280,000",PTB,TM LAMPUNG-7104
3003,20012994,"Bukit Kencana Mas, PT",R00469,MJ,Truck 50 M3,50,"8,000,000",PTB,TM LAMPUNG-7104
3003,20013166,PT MITRA TOTAL PERSADA,R00471,ME,Truck 25 M3,25,"1,950,000",PTB,TM LEUWILIANG-7109
3003,20000721,CV BAROKAH JAYA,R00472,MI,Truck 45 M3,45,"13,030,000",PTB,TM LOMBOK-7120
3003,20014581,"Karya Mandiri Sukses Makmur, CV",R00472,MJ,Truck 50 M3,50,"13,500,000",PTB,TM LOMBOK-7120
3003,20009012,PT Lombok Ekspres Persada,R00472,MJ,Truck 50 M3,50,"13,800,000",PTB,TM LOMBOK-7120
3003,20003932,"Mustika Candra, -",R00473,MG,Truck 35 M3,35,"10,400,000",PTB,TM LUBUK LINGGAU-7104
3003,20003932,"Mustika Candra, -",R00473,MH,Truck 40 M3,40,"12,300,000",PTB,TM LUBUK LINGGAU-7104
3003,20014588,"Seino Indomobil Logistics, PT",R00473,MI,Truck 45 M3,45,"18,660,000",PTB,TM LUBUK LINGGAU-7104
3003,20003932,"Mustika Candra, -",R00473,MJ,Truck 50 M3,50,"13,700,000",PTB,TM LUBUK LINGGAU-7104
3003,20003932,"Mustika Candra, -",R00473,ML,Truck 60 M3,60,"15,000,000",PTB,TM LUBUK LINGGAU-7104
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00474,C1,Container 20 FT,29,"14,386,113",PTB,LUWUK
3003,20003657,"Mitra Intertrans Forwarding - S, PT",R00474,C1,Container 20 FT,29,"15,000,000",PTB,LUWUK
3003,20005055,PT Sarijasa Transutama,R00474,C1,Container 20 FT,29,"15,050,000",PTB,LUWUK
3003,20006024,PT TANTO INTIM LINE,R00474,C1,Container 20 FT,29,"15,850,000",PTB,LUWUK
3003,20011670,PT Global Logistic,R00474,C1,Container 20 FT,29,"18,150,000",PTB,LUWUK
3003,20006254,PT Transporindo Agung Sejahtera,R00474,C1,Container 20 FT,29,"19,300,000",PTB,LUWUK
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00474,C3,Container 40 FT HC,69,"26,781,302",PTB,LUWUK
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00475,M4,Truck 20 M3,20,"1,200,000",PTB,TM MAGELANG-7112
3003,20011057,CV SANTOSA JAYA ABADI,R00475,MC,Truck 15 M3,15,"645,597",PTB,TM MAGELANG-7112
3003,20045876,PT Serasi Logistic Indonesia,R00475,MC,Truck 15 M3,15,"650,000",PTB,TM MAGELANG-7112
3003,20013765,PT CITRABATI LOGISTIK INTERNASIONAL,R00475,MC,Truck 15 M3,15,"655,180",PTB,TM MAGELANG-7112
3003,20012838,PT Tri Daya Transport,R00475,MD,Truck 16 M3,16,"791,988",PTB,TM MAGELANG-7112
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00475,ME,Truck 25 M3,25,"1,300,000",PTB,TM MAGELANG-7112
3003,20013166,PT MITRA TOTAL PERSADA,R00475,ME,Truck 25 M3,25,"1,400,000",PTB,TM MAGELANG-7112
3003,20045405,PT Dhano Putra Transport,R00475,MF,Truck 30 M3,30,"1,285,155",PTB,TM MAGELANG-7112
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00475,MF,Truck 30 M3,30,"1,900,000",PTB,TM MAGELANG-7112
3003,20012429,CV Trans Logistik,R00475,MH,Truck 40 M3,40,"1,472,605",PTB,TM MAGELANG-7112
3003,20012838,PT Tri Daya Transport,R00475,MH,Truck 40 M3,40,"1,629,128",PTB,TM MAGELANG-7112
3003,20012838,PT Tri Daya Transport,R00475,MI,Truck 45 M3,45,"1,750,000",PTB,TM MAGELANG-7112
3003,20013166,PT MITRA TOTAL PERSADA,R00475,MI,Truck 45 M3,45,"1,750,000",PTB,TM MAGELANG-7112
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00475,MI,Truck 45 M3,45,"2,200,000",PTB,TM MAGELANG-7112
3003,20010271,PT HANA JAYA PUTRA TRANSPORT,R00475,MI,Truck 45 M3,45,"2,800,000",PTB,TM MAGELANG-7112
3003,20012838,PT Tri Daya Transport,R00475,MJ,Truck 50 M3,50,"2,000,000",PTB,TM MAGELANG-7112
3003,20013166,PT MITRA TOTAL PERSADA,R00475,MJ,Truck 50 M3,50,"2,050,000",PTB,TM MAGELANG-7112
3003,20002883,"Karya Total Mandiri, PT",R00476,M4,Truck 20 M3,20,"1,500,000",PTB,TM MAJALENGKA-7110
3003,20011057,CV SANTOSA JAYA ABADI,R00476,MC,Truck 15 M3,15,"1,316,000",PTB,TM MAJALENGKA-7110
3003,20013166,PT MITRA TOTAL PERSADA,R00476,ME,Truck 25 M3,25,"1,700,000",PTB,TM MAJALENGKA-7110
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00476,ME,Truck 25 M3,25,"2,050,000",PTB,TM MAJALENGKA-7110
3003,20009128,PT Sinar Guna Lestari,R00476,MF,Truck 30 M3,30,"1,389,262",PTB,TM MAJALENGKA-7110
3003,20000939,Box Garuda,R00476,MF,Truck 30 M3,30,"1,410,300",PTB,TM MAJALENGKA-7110
3003,20000666,CV BAHAGIA JAYA,R00476,MF,Truck 30 M3,30,"1,450,000",PTB,TM MAJALENGKA-7110
3003,20002280,Himalaya,R00476,MF,Truck 30 M3,30,"1,850,000",PTB,TM MAJALENGKA-7110
3003,20045405,PT Dhano Putra Transport,R00476,MF,Truck 30 M3,30,"1,850,000",PTB,TM MAJALENGKA-7110
3003,20012860,PT Citra Karya Putra Transportasi,R00476,MF,Truck 30 M3,30,"1,900,000",PTB,TM MAJALENGKA-7110
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00476,MF,Truck 30 M3,30,"3,050,000",PTB,TM MAJALENGKA-7110
3003,20012860,PT Citra Karya Putra Transportasi,R00476,MG,Truck 35 M3,35,"2,300,000",PTB,TM MAJALENGKA-7110
3003,20013800,"Andri Jaya, UD",R00476,MH,Truck 40 M3,40,"1,800,000",PTB,TM MAJALENGKA-7110
3003,20009128,PT Sinar Guna Lestari,R00476,MH,Truck 40 M3,40,"1,850,000",PTB,TM MAJALENGKA-7110
3003,20000666,CV BAHAGIA JAYA,R00476,MH,Truck 40 M3,40,"2,100,000",PTB,TM MAJALENGKA-7110
3003,20012860,PT Citra Karya Putra Transportasi,R00476,MI,Truck 45 M3,45,"2,700,000",PTB,TM MAJALENGKA-7110
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00476,MI,Truck 45 M3,45,"3,700,000",PTB,TM MAJALENGKA-7110
3003,20010890,PT Hiba Logistik,R00476,MJ,Truck 50 M3,50,"2,200,000",PTB,TM MAJALENGKA-7110
3003,20045876,PT Serasi Logistic Indonesia,R00476,MJ,Truck 50 M3,50,"2,800,000",PTB,TM MAJALENGKA-7110
3003,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00476,MJ,Truck 50 M3,50,"3,109,968",PTB,TM MAJALENGKA-7110
3003,20005055,PT Sarijasa Transutama,R00477,C1,Container 20 FT,29,"11,925,000",PTB,TM MAKASSAR-7115
3003,20003657,"Mitra Intertrans Forwarding - S, PT",R00477,C1,Container 20 FT,29,"12,000,000",PTB,TM MAKASSAR-7115
3003,20006254,PT Transporindo Agung Sejahtera,R00477,C1,Container 20 FT,29,"12,000,000",PTB,TM MAKASSAR-7115
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00477,C1,Container 20 FT,29,"12,336,928",PTB,TM MAKASSAR-7115
3003,20006024,PT TANTO INTIM LINE,R00477,C1,Container 20 FT,29,"12,450,000",PTB,TM MAKASSAR-7115
3003,20011670,PT Global Logistic,R00477,C1,Container 20 FT,29,"12,900,000",PTB,TM MAKASSAR-7115
3003,20002789,PT KAMADJAJA LOGISTICS,R00477,C1,Container 20 FT,29,"14,900,000",PTB,TM MAKASSAR-7115
3003,20005055,PT Sarijasa Transutama,R00477,C3,Container 40 FT HC,69,"21,200,000",PTB,TM MAKASSAR-7115
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00477,C3,Container 40 FT HC,69,"21,397,292",PTB,TM MAKASSAR-7115
3003,20006254,PT Transporindo Agung Sejahtera,R00477,C3,Container 40 FT HC,69,"21,750,000",PTB,TM MAKASSAR-7115
3003,20003657,"Mitra Intertrans Forwarding - S, PT",R00477,C3,Container 40 FT HC,69,"21,900,000",PTB,TM MAKASSAR-7115
3003,20006024,PT TANTO INTIM LINE,R00477,C3,Container 40 FT HC,69,"22,100,000",PTB,TM MAKASSAR-7115
3003,20011670,PT Global Logistic,R00477,C3,Container 40 FT HC,69,"23,050,000",PTB,TM MAKASSAR-7115
3003,20002789,PT KAMADJAJA LOGISTICS,R00477,C3,Container 40 FT HC,69,"24,350,000",PTB,TM MAKASSAR-7115
3003,20009966,Deli Jaya,R00478,MC,Truck 15 M3,15,"1,610,000",PTB,TM MALANG-7114
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00478,ME,Truck 25 M3,25,"2,300,000",PTB,TM MALANG-7114
3003,20000939,Box Garuda,R00478,MF,Truck 30 M3,30,"1,307,000",PTB,TM MALANG-7114
3003,20002280,Himalaya,R00478,MF,Truck 30 M3,30,"1,557,750",PTB,TM MALANG-7114
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00478,MF,Truck 30 M3,30,"3,900,000",PTB,TM MALANG-7114
3003,20004205,"Panthera Biru Indonesia, PT",R00478,MI,Truck 45 M3,45,"2,400,000",PTB,TM MALANG-7114
3003,20004683,CV RAJAWALI TRANS NUSANTARA,R00478,MI,Truck 45 M3,45,"2,400,000",PTB,TM MALANG-7114
3003,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R00478,MI,Truck 45 M3,45,"2,650,000",PTB,TM MALANG-7114
3003,20015058,PT JEJE HARAPAN TRANSINDO,R00478,MI,Truck 45 M3,45,"4,700,000",PTB,TM MALANG-7114
3003,20003657,"Mitra Intertrans Forwarding - S, PT",R00479,C1,Container 20 FT,29,"14,700,000",PTB,TM MANADO-7116
3003,20006024,PT TANTO INTIM LINE,R00479,C1,Container 20 FT,29,"15,000,000",PTB,TM MANADO-7116
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00479,C1,Container 20 FT,29,"15,191,909",PTB,TM MANADO-7116
3003,20005055,PT Sarijasa Transutama,R00479,C1,Container 20 FT,29,"17,100,000",PTB,TM MANADO-7116
3003,20006254,PT Transporindo Agung Sejahtera,R00479,C1,Container 20 FT,29,"17,100,000",PTB,TM MANADO-7116
3003,20011670,PT Global Logistic,R00479,C1,Container 20 FT,29,"17,950,000",PTB,TM MANADO-7116
3003,20003657,"Mitra Intertrans Forwarding - S, PT",R00479,C3,Container 40 FT HC,69,"24,000,000",PTB,TM MANADO-7116
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00479,C3,Container 40 FT HC,69,"26,627,465",PTB,TM MANADO-7116
3003,20006024,PT TANTO INTIM LINE,R00479,C3,Container 40 FT HC,69,"26,800,000",PTB,TM MANADO-7116
3003,20005055,PT Sarijasa Transutama,R00479,C3,Container 40 FT HC,69,"29,850,000",PTB,TM MANADO-7116
3003,20011670,PT Global Logistic,R00479,C3,Container 40 FT HC,69,"32,400,000",PTB,TM MANADO-7116
3003,20006254,PT Transporindo Agung Sejahtera,R00479,C3,Container 40 FT HC,69,"32,600,000",PTB,TM MANADO-7116
3003,20003657,"Mitra Intertrans Forwarding - S, PT",R00480,C1,Container 20 FT,29,"14,600,000",PTB,TM MAUMERE-7120
3003,20005055,PT Sarijasa Transutama,R00480,C1,Container 20 FT,29,"15,350,000",PTB,TM MAUMERE-7120
3003,20006254,PT Transporindo Agung Sejahtera,R00480,C1,Container 20 FT,29,"16,150,000",PTB,TM MAUMERE-7120
3003,20006024,PT TANTO INTIM LINE,R00481,C1,Container 20 FT,29,"15,850,000",PTB,TM MEDAN 1-7101
3003,20003657,"Mitra Intertrans Forwarding - S, PT",R00481,C1,Container 20 FT,29,"15,900,000",PTB,TM MEDAN 1-7101
3003,20006020,"Tanjung Priok Indah Line (TPIL), PT",R00481,C1,Container 20 FT,29,"15,962,357",PTB,TM MEDAN 1-7101
3003,20005055,PT Sarijasa Transutama,R00481,C1,Container 20 FT,29,"17,500,000",PTB,TM MEDAN 1-7101
